,file_name,iteration,actual_theta(degrees),calculated_theta(degrees),average_distance,original_num_features,rotated_num_features,num_good_matches,detector_type,elapsed_time(s),successful_merge,distance_from_feature_after_merge,scale,scale_recovered
32,2RobotsFull_R2_res0.05.pgm,2,0,0.007485992629887843,739.0512820512821,528,147,117,sift,3.4812145233154297,True,0.2800564467906952,0.6,0.5998343591506295
33,2RobotsFull_R2_res0.05.pgm,3,0,0.007485992629887843,739.0512820512821,528,147,117,sift,3.6720974445343018,True,0.2800564467906952,0.6,0.5998343591506295
34,2RobotsFull_R2_res0.05.pgm,4,0,0.007485992629887843,739.0512820512821,528,147,117,sift,3.571075916290283,True,0.2800564467906952,0.6,0.5998343591506295
35,2RobotsFull_R2_res0.05.pgm,0,0,-0.0023662358831268637,624.8584474885845,528,282,219,sift,4.945919752120972,True,0.12048660963773727,0.8,0.7998348476592896
36,2RobotsFull_R2_res0.05.pgm,1,0,-0.0023662358831268637,624.8584474885845,528,282,219,sift,4.91926646232605,True,0.12048660963773727,0.8,0.7998348476592896
37,2RobotsFull_R2_res0.05.pgm,2,0,-0.0023662358831268637,624.8584474885845,528,282,219,sift,4.906922817230225,True,0.12048660963773727,0.8,0.7998348476592896
38,2RobotsFull_R2_res0.05.pgm,3,0,-0.0023662358831268637,624.8584474885845,528,282,219,sift,5.180562734603882,True,0.12048660963773727,0.8,0.7998348476592896
39,2RobotsFull_R2_res0.05.pgm,4,0,-0.0023662358831268637,624.8584474885845,528,282,219,sift,4.895841598510742,True,0.12048660963773727,0.8,0.7998348476592896
40,MiniOverlap_R1_res0.05.pgm,0,0,-0.007474829330764216,858.2641509433962,505,64,53,sift,0.8537149429321289,False,25.388946533203125,0.2,0.1995275621029327
41,MiniOverlap_R1_res0.05.pgm,1,0,-0.007474829330764216,858.2641509433962,505,64,53,sift,0.8584897518157959,False,25.388946533203125,0.2,0.1995275621029327
42,MiniOverlap_R1_res0.05.pgm,2,0,-0.007474829330764216,858.2641509433962,505,64,53,sift,0.8916175365447998,False,25.388946533203125,0.2,0.1995275621029327
43,MiniOverlap_R1_res0.05.pgm,3,0,-0.007474829330764216,858.2641509433962,505,64,53,sift,0.8417484760284424,False,25.388946533203125,0.2,0.1995275621029327
44,MiniOverlap_R1_res0.05.pgm,4,0,-0.007474829330764216,858.2641509433962,505,64,53,sift,0.8656806945800781,False,25.388946533203125,0.2,0.1995275621029327
45,MiniOverlap_R1_res0.05.pgm,0,0,0.010568313611990628,723.2178217821782,505,132,101,sift,1.1871352195739746,False,40.671592712402344,0.4,0.3998665684492931
46,MiniOverlap_R1_res0.05.pgm,1,0,0.010568313611990628,723.2178217821782,505,132,101,sift,1.1618902683258057,False,40.671592712402344,0.4,0.3998665684492931
