,FileNames,ransacReprojThreshold,combinations,calculated_theta(degrees),average_distance,original_num_features,rotated_num_features,num_good_matches,detector_type,elapsed_time(s),successful_merge,distance_from_feature_after_merge,percentage_outliers,calculated_scale
169,2RobotsFull_R1_res0.05.pgm_MiniOverlap_R1_res0.05.pgm,6,1,-6.212474996666998,1467.1829268292684,492,505,246,sift,4.400235176086426,False,434.0630798339844,0.40650406504065045,0.9999327294578414
170,2RobotsFull_R1_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,6,2,-2.02325792814966,1473.0152671755725,492,539,262,sift,4.427160739898682,False,463.8751525878906,0.0,0.9974025095185624
171,2RobotsFull_R1_res0.05.pgm_FuulPath_res0.05.pgm,6,3,-4.296926729936414,1396.7543859649122,492,530,228,sift,4.422173261642456,False,507.686767578125,0.0,0.997227622052185
172,Block_R1_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,6,4,-8.542771576579844,1486.0,256,492,183,sift,6.333118677139282,False,538.2418823242188,0.9389671361502347,1.0042960404745154
173,2RobotsFull_R1_res0.05.pgm_Block_R2_res0.05.pgm,6,5,-6.422614163701134,1451.2421052631578,492,325,190,sift,7.105467081069946,False,518.5233154296875,0.0,0.9970817146220965
174,SouthWing_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,6,6,-89.05252057589851,1374.9452736318408,366,492,201,sift,6.161524534225464,False,740.6626586914062,0.0,0.9985483621712553
175,2RobotsFull_R2_res0.05.pgm_MiniOverlap_R1_res0.05.pgm,6,7,35.836547378649456,1368.9961240310076,528,505,258,sift,4.4481611251831055,False,406.7848815917969,0.3787878787878788,0.9970026525226826
176,2RobotsFull_R2_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,6,8,-25.856036933158467,1472.2972972972973,528,539,259,sift,4.4580957889556885,False,486.37744140625,0.0,1.2548265210886136
177,2RobotsFull_R2_res0.05.pgm_FuulPath_res0.05.pgm,6,9,37.26160591574345,1275.2517985611512,528,530,278,sift,4.413163185119629,False,464.0495300292969,0.0,1.002190067166968
178,Block_R1_res0.05.pgm_2RobotsFull_R2_res0.05.pgm,6,10,-50.04620494581704,1362.7423312883436,256,528,163,sift,6.104676723480225,False,452.95550537109375,0.4608294930875576,1.006383733035101
179,2RobotsFull_R2_res0.05.pgm_Block_R2_res0.05.pgm,6,11,35.04417318678647,1403.579207920792,528,325,202,sift,7.675474643707275,False,458.76019287109375,0.0,1.0003970825051571
180,2RobotsFull_R2_res0.05.pgm_SouthWing_res0.05.pgm,6,12,109.3266984445233,1409.675799086758,528,366,219,sift,4.468090295791626,False,463.11749267578125,0.0,0.7697147791233819
181,MiniOverlap_R1_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,6,13,-7.5082378716081895,1505.3764258555134,505,539,263,sift,3.5105979442596436,False,560.0244750976562,0.0,2.3633964940392627
182,MiniOverlap_R1_res0.05.pgm_FuulPath_res0.05.pgm,6,14,1.4954962555105826,1331.4716981132076,505,530,265,sift,4.141884803771973,False,484.7973937988281,0.0,0.9999619461447472
183,MiniOverlap_R1_res0.05.pgm_Block_R1_res0.05.pgm,6,15,14.205499739478821,1277.700680272109,505,256,147,sift,3.7938523292541504,False,274.38079833984375,2.7210884353741496,1.0026796174084682
184,MiniOverlap_R1_res0.05.pgm_Block_R2_res0.05.pgm,6,16,-0.5912324421708844,1402.5625,505,325,208,sift,6.160527229309082,False,396.4703063964844,0.47393364928909953,0.9986353507872532
185,MiniOverlap_R1_res0.05.pgm_SouthWing_res0.05.pgm,6,17,129.27748160269863,1529.5625,505,366,208,sift,3.2842190265655518,False,419.0733642578125,0.0,0.3567373713261974
186,MiniOverlap_R2_res0.05.pgm_FuulPath_res0.05.pgm,6,18,-2.296774128991598,1426.238683127572,539,530,243,sift,3.3490419387817383,False,523.30908203125,0.0,0.9945741708221649
187,MiniOverlap_R2_res0.05.pgm_Block_R1_res0.05.pgm,6,19,75.79882251529271,1233.8137931034482,539,256,145,sift,3.2184343338012695,False,469.5397033691406,0.0,0.8927565697723048
188,MiniOverlap_R2_res0.05.pgm_Block_R2_res0.05.pgm,6,20,1.824302024968486,1486.9842105263158,539,325,190,sift,5.905211925506592,False,128.45301818847656,25.0,0.004102072331048223
189,MiniOverlap_R2_res0.05.pgm_SouthWing_res0.05.pgm,6,21,-163.53699851909738,1492.6359223300972,539,366,206,sift,3.2662465572357178,False,419.4349365234375,0.0,0.7499776278071371
190,FuulPath_res0.05.pgm_Block_R1_res0.05.pgm,6,22,13.210729032381654,1252.5833333333333,530,256,156,sift,3.2742083072662354,False,384.0658264160156,0.0,0.9964422921305445
191,FuulPath_res0.05.pgm_Block_R2_res0.05.pgm,6,23,-2.343471303022564,1418.010101010101,530,325,198,sift,6.166510105133057,False,548.0762939453125,0.48543689320388345,1.001844422457269
192,FuulPath_res0.05.pgm_SouthWing_res0.05.pgm,6,24,169.33898766894634,1487.663594470046,530,366,217,sift,3.2473227977752686,False,394.79119873046875,1.2658227848101267,0.3658881585001292
193,Block_R1_res0.05.pgm_Block_R2_res0.05.pgm,6,25,-15.423896449965588,1507.0555555555557,256,325,162,sift,6.089715003967285,False,393.56524658203125,1.694915254237288,0.9960907858469069
194,Block_R1_res0.05.pgm_SouthWing_res0.05.pgm,6,26,83.39073176844519,1511.2789115646258,256,366,147,sift,3.2852165699005127,False,485.14654541015625,0.0,1.2610333729536927
195,Block_R2_res0.05.pgm_SouthWing_res0.05.pgm,6,27,106.6484864099393,1598.3275862068965,325,366,174,sift,4.2456440925598145,False,334.1125183105469,0.0,0.053994814042149133
196,2RobotsFull_R2_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,7,0,41.55683277674055,1406.9669421487604,528,492,242,sift,7.16084885597229,False,540.5009765625,1.153846153846154,0.9973016592632592
197,2RobotsFull_R1_res0.05.pgm_MiniOverlap_R1_res0.05.pgm,7,1,-5.553910082019116,1467.1829268292684,492,505,246,sift,4.401284217834473,False,441.72650146484375,0.38910505836575876,0.9985500953204566
198,2RobotsFull_R1_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,7,2,-1.9629755404864973,1473.0152671755725,492,539,262,sift,4.442140340805054,False,486.5670471191406,0.0,0.9979460295685258
199,2RobotsFull_R1_res0.05.pgm_FuulPath_res0.05.pgm,7,3,-4.266159453779652,1396.7543859649122,492,530,228,sift,4.381248950958252,False,487.9890441894531,0.0,1.0008866867026467
200,Block_R1_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,7,4,-8.433422615937683,1486.0,256,492,183,sift,6.131602764129639,False,536.0327758789062,0.0,1.0045926011087072
201,2RobotsFull_R1_res0.05.pgm_Block_R2_res0.05.pgm,7,5,-6.388213305782718,1451.2421052631578,492,325,190,sift,7.024307012557983,False,517.697509765625,0.0,0.998041024570805
202,SouthWing_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,7,6,-89.05252057589851,1374.9452736318408,366,492,201,sift,6.131563901901245,False,740.6626586914062,0.0,0.9985483621712553
203,2RobotsFull_R2_res0.05.pgm_MiniOverlap_R1_res0.05.pgm,7,7,35.937167153823616,1368.9961240310076,528,505,258,sift,4.546842575073242,False,399.57659912109375,0.35714285714285715,0.9973688637993036
